job_1453472506771_755950	oozie:launcher:T=java:W=prod.ipspingExportWorkflow:A=QueryLatestLoadInstId:ID=6-0-oozie-oozi-W	taahadoop	star_production_queue	Sun 2016-Aug-28 12:0:4	Sun 2016-Aug-28 12:6:29	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755950/jobhistory/job/job_1453472506771_755950	00:06:25
job_1453472506771_756656	oozie:launcher:T=java:W=MRCREFF_WORKFLOW_TRIGGER:A=seprateFulReffFiles:ID=0-0-oozie-oozi-W	mrcreff	star_etl_queue	Sun 2016-Aug-28 17:0:30	Sun 2016-Aug-28 17:0:38	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756656/jobhistory/job/job_1453472506771_756656	00:00:07
job_1453472506771_762463	oozie:launcher:T=hive:W=SYMCLASS_WORKFLOW_TRIGGER:A=loadDataIntoHive:ID=4-0-oozie-oozi-W	symclass	star_etl_queue	Mon 2016-Aug-29 21:29:49	Mon 2016-Aug-29 21:46:43	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_762463/jobhistory/job/job_1453472506771_762463	00:16:54
job_1453472506771_761050	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-1)	swcrawl	star_etl_queue	Mon 2016-Aug-29 13:26:30	Mon 2016-Aug-29 13:27:12	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_761050/jobhistory/job/job_1453472506771_761050	00:00:41
job_1453472506771_761399	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-)	symclass	star_etl_queue	Mon 2016-Aug-29 15:41:20	Mon 2016-Aug-29 15:41:42	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_761399/jobhistory/job/job_1453472506771_761399	00:00:22
job_1453472506771_757979	INSERT OVERWRITE TABLE site_partition_la...1(Stage-2)	mrcreff	star_etl_queue	Mon 2016-Aug-29 2:13:46	Mon 2016-Aug-29 2:14:17	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757979/jobhistory/job/job_1453472506771_757979	00:00:30
job_1453472506771_756152	distcp	swcrawl	star_etl_queue	Sun 2016-Aug-28 13:16:30	Sun 2016-Aug-28 13:16:41	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756152/jobhistory/job/job_1453472506771_756152	00:00:11
job_1453472506771_757985	INSERT OVERWRITE TABLE signer_issuer_sub...1(Stage-3)	mrcreff	star_etl_queue	Mon 2016-Aug-29 2:15:30	Mon 2016-Aug-29 2:15:47	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757985/jobhistory/job/job_1453472506771_757985	00:00:17
job_1453472506771_754728	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-1)	swcrawl	star_etl_queue	Sun 2016-Aug-28 4:25:2	Sun 2016-Aug-28 4:25:27	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754728/jobhistory/job/job_1453472506771_754728	00:00:24
job_1453472506771_763601	TempletonControllerJob	queryx	default	Tue 2016-Aug-30 4:30:9	Tue 2016-Aug-30 4:30:34	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_763601/jobhistory/job/job_1453472506771_763601	00:00:25
job_1453472506771_761013	prod.avping_--_load-inst-id=[0,5]_stage_2	taahadoop	star_production_queue	Mon 2016-Aug-29 13:14:39	Mon 2016-Aug-29 13:17:25	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_761013/jobhistory/job/job_1453472506771_761013	00:02:45
job_1453472506771_763399	oozie:launcher:T=java:W=SWCrawl_Conv_WF:A=copyOrigToUnprocessed:ID=4-0-oozie-oozi-W	swcrawl	star_etl_queue	Tue 2016-Aug-30 3:15:0	Tue 2016-Aug-30 3:15:36	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_763399/jobhistory/job/job_1453472506771_763399	00:00:35
job_1453472506771_762892	oozie:launcher:T=java:W=AVPING_WORKFLOW_TRIGGER:A=copyOrigToUnprocessed:ID=8-0-oozie-oozi-W	avping	star_etl_queue	Tue 2016-Aug-30 0:7:0	Tue 2016-Aug-30 0:7:18	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_762892/jobhistory/job/job_1453472506771_762892	00:00:17
job_1453472506771_761834	INSERT INTO TABLE loadingSTATE SELECT...NULL(Stage-)	mrcreff	star_etl_queue	Mon 2016-Aug-29 18:0:30	Mon 2016-Aug-29 18:0:49	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_761834/jobhistory/job/job_1453472506771_761834	00:00:18
